OWNER|INDEX_NAME|TABLE_NAME|UNIQUENESS|TABLESPACE|COLUMNS
FUSION|JL_BR_AR_COLLECTION_DOCS_N3|JL_BR_AR_COLLECTION_DOCS_ALL|Non Unique|FUSION_TS_TX_DATA|BANK_ACCT_USE_ID, PARTY_ID, ORG_ID, DUE_DATE, DOCUMENT_ID
FUSION|JL_BR_AR_COLLECT_DOCS_U1|JL_BR_AR_COLLECTION_DOCS_ALL|Unique|FUSION_TS_TX_DATA|DOCUMENT_ID
FUSION|FA_DEPRN_DETAIL_H_U1|FA_DEPRN_DETAIL_H|Unique|Default|DISTRIBUTION_ID, BOOK_TYPE_CODE, PERIOD_COUNTER, DEPRN_RUN_ID
FUSION|FA_DEPRN_DETAIL_H_U2|FA_DEPRN_DETAIL_H|Unique|Default|EVENT_ID, DISTRIBUTION_ID
FUSION|FUN_ERROR_ACTIONS_U1|FUN_IN_ERROR_ACTIONS|Unique|Default|ERROR_CODE, ACTION_LOOKUP_CODE, ACTION_LOOKUP_TYPE, ACTION_APPLICATION_ID, ORA_SEED_SET1
FUSION|FUN_ERROR_ACTIONS_U11|FUN_IN_ERROR_ACTIONS|Unique|Default|ERROR_CODE, ACTION_LOOKUP_CODE, ACTION_LOOKUP_TYPE, ACTION_APPLICATION_ID, ORA_SEED_SET2
FUSION|FUN_ERROR_ACTIONS_U2|FUN_IN_ERROR_ACTIONS|Unique|Default|ERROR_CODE, DISPLAY_ORDER, ENABLED_FLAG, ORA_SEED_SET1
FUSION|FUN_ERROR_ACTIONS_U21|FUN_IN_ERROR_ACTIONS|Unique|Default|ERROR_CODE, DISPLAY_ORDER, ENABLED_FLAG, ORA_SEED_SET2
FUSION|XLA_EVENT_CLASS_GRPS_TL_U1|XLA_EVENT_CLASS_GRPS_TL|Unique|FUSION_TS_SEED|APPLICATION_ID, EVENT_CLASS_GROUP_CODE, LANGUAGE, ORA_SEED_SET1
FUSION|XLA_EVENT_CLASS_GRPS_TL_U11|XLA_EVENT_CLASS_GRPS_TL|Unique|FUSION_TS_SEED|APPLICATION_ID, EVENT_CLASS_GROUP_CODE, LANGUAGE, ORA_SEED_SET2
FUSION|XLA_EVENT_CLASS_GRPS_TL_U2|XLA_EVENT_CLASS_GRPS_TL|Unique|FUSION_TS_SEED|APPLICATION_ID, LANGUAGE, NAME, ORA_SEED_SET1
FUSION|XLA_EVENT_CLASS_GRPS_TL_U21|XLA_EVENT_CLASS_GRPS_TL|Unique|FUSION_TS_SEED|APPLICATION_ID, LANGUAGE, NAME, ORA_SEED_SET2
FUSION|VRM_FAIR_PRICE_INTERIM_N1|VRM_FAIR_PRICE_INTERIM|Non Unique|Default|MASTER_REQUEST_ID, WORKER_NUMBER
FUSION|VRM_FAIR_PRICE_INTERIM_N2|VRM_FAIR_PRICE_INTERIM|Non Unique|Default|ITEM_TYPE_ID, ITEM_TYPE, PRICING_COMBINATION_ID, UOM_CODE
FUSION|FUN_ALLOC_STEP_EXEC_HIS_U1|FUN_ALLOC_STEP_EXEC_HISTORY|Unique|FUN_ALLOC_STEP_EXEC_HIS_U1|STEP_EXECUTION_ID
FUSION|EXM_MOBILE_DEVICE_REG_N1|EXM_MOBILE_DEVICE_REGISTRY|Non Unique|Default|PERSON_ID
FUSION|EXM_MOBILE_DEVICE_REG_PK|EXM_MOBILE_DEVICE_REGISTRY|Unique|Default|REGISTRY_ID
FUSION|XLA_SRC_TRX_SUMMARIZED_DTLS_U1|XLA_SRC_TRX_SUMMARIZED_DETAILS|Unique|Default|APPLICATION_SHORT_NAME, SYSTEM_TRANSACTION_NUMBER, SUMMARIZED_LINE_NUMBER, ORIGINAL_LINE_NUMBER
FUSION|CE_CP_BANK_ACCOUNT_DIM_U1|CE_CP_BANK_ACCOUNT_DIM|Unique|FUSION_TS_TX_DATA|BANK_ACCOUNT_NAME, BANK_NAME
FUSION|JA_CN_TRXIMP_RPT_U1|JA_CN_TRXIMP_RPT|Unique|FUSION_TS_TX_DATA|IMPORT_SEQ
FUSION|FA_DEPRN_OVERRIDE_N1|FA_DEPRN_OVERRIDE|Non Unique|Default|BOOK_TYPE_CODE, ASSET_ID, PERIOD_NAME, USED_BY, STATUS
FUSION|FA_DEPRN_OVERRIDE_N2|FA_DEPRN_OVERRIDE|Non Unique|Default|STATUS, BOOK_TYPE_CODE, USED_BY, TRANSACTION_HEADER_ID
FUSION|FA_DEPRN_OVERRIDE_U1|FA_DEPRN_OVERRIDE|Unique|Default|DEPRN_OVERRIDE_ID
FUSION|IBY_INSTR_CTL_TEMPLT_MCC_N1|IBY_INSTR_CTL_TEMPLT_APPL_MCC|Non Unique|Default|TEMPLATE_ID
FUSION|IBY_INSTR_CTL_TEMPLT_MCC_U1|IBY_INSTR_CTL_TEMPLT_APPL_MCC|Unique|Default|TEMPLATE_APPL_MCC_ID, ORA_SEED_SET1
FUSION|IBY_INSTR_CTL_TEMPLT_MCC_U11|IBY_INSTR_CTL_TEMPLT_APPL_MCC|Unique|Default|TEMPLATE_APPL_MCC_ID, ORA_SEED_SET2
FUSION|RA_INTERFACE_LINES_N1|RA_INTERFACE_LINES_ALL|Non Unique|Default|REQUEST_ID
FUSION|RA_INTERFACE_LINES_N2|RA_INTERFACE_LINES_ALL|Non Unique|Default|CUSTOMER_TRX_ID
FUSION|RA_INTERFACE_LINES_N3|RA_INTERFACE_LINES_ALL|Non Unique|Default|LINK_TO_LINE_ID
FUSION|RA_INTERFACE_LINES_N4|RA_INTERFACE_LINES_ALL|Non Unique|Default|REFERENCE_LINE_ID
FUSION|RA_INTERFACE_LINES_N5|RA_INTERFACE_LINES_ALL|Non Unique|Default|TRX_NUMBER, REQUEST_ID
FUSION|RA_INTERFACE_LINES_N6|RA_INTERFACE_LINES_ALL|Non Unique|Default|DOCUMENT_NUMBER
FUSION|RA_INTERFACE_LINES_N7|RA_INTERFACE_LINES_ALL|Non Unique|Default|"ORG_ID, NVL(""INTERFACE_STATUS"", 'N')"
FUSION|RA_INTERFACE_LINES_N8|RA_INTERFACE_LINES_ALL|Non Unique|Default|LINK_TO_LINE_CONTEXT, LINK_TO_LINE_ATTRIBUTE1, LINK_TO_LINE_ATTRIBUTE2, LINK_TO_LINE_ATTRIBUTE3, LINK_TO_LINE_ATTRIBUTE4, LINK_TO_LINE_ATTRIBUTE5, LINK_TO_LINE_ATTRIBUTE6, LINK_TO_LINE_ATTRIBUTE7, LINK_TO_LINE_ATTRIBUTE8, LINK_TO_LINE_ATTRIBUTE9, LINK_TO_LINE_ATTRIBUTE10, LINK_TO_LINE_ATTRIBUTE11, LINK_TO_LINE_ATTRIBUTE12, LINK_TO_LINE_ATTRIBUTE13, LINK_TO_LINE_ATTRIBUTE14, LINK_TO_LINE_ATTRIBUTE15
FUSION|RA_INTERFACE_LINES_N9|RA_INTERFACE_LINES_ALL|Non Unique|Default|"LINK_TO_LINE_CONTEXT, NVL(""LINK_TO_LINE_ATTRIBUTE1"",'~'), NVL(""LINK_TO_LINE_ATTRIBUTE2"",'~'), NVL(""LINK_TO_LINE_ATTRIBUTE3"",'~'), NVL(""LINK_TO_LINE_ATTRIBUTE4"",'~'), NVL(""LINK_TO_LINE_ATTRIBUTE5"",'~'), NVL(""LINK_TO_LINE_ATTRIBUTE6"",'~'), NVL(""LINK_TO_LINE_ATTRIBUTE7"",'~'), NVL(""LINK_TO_LINE_ATTRIBUTE8"",'~'), NVL(""LINK_TO_LINE_ATTRIBUTE9"",'~'), NVL(""LINK_TO_LINE_ATTRIBUTE10"",'~'), NVL(""LINK_TO_LINE_ATTRIBUTE11"",'~'), NVL(""LINK_TO_LINE_ATTRIBUTE12"",'~'), NVL(""LINK_TO_LINE_ATTRIBUTE13"",'~'), NVL(""LINK_TO_LINE_ATTRIBUTE14"",'~'), NVL(""LINK_TO_LINE_ATTRIBUTE15"",'~')"
FUSION|RA_INTERFACE_LINES_N10|RA_INTERFACE_LINES_ALL|Non Unique|Default|"INTERFACE_LINE_CONTEXT, NVL(""INTERFACE_LINE_ATTRIBUTE1"",'~'), NVL(""INTERFACE_LINE_ATTRIBUTE2"",'~'), NVL(""INTERFACE_LINE_ATTRIBUTE3"",'~'), NVL(""INTERFACE_LINE_ATTRIBUTE4"",'~'), NVL(""INTERFACE_LINE_ATTRIBUTE5"",'~'), NVL(""INTERFACE_LINE_ATTRIBUTE6"",'~'), NVL(""INTERFACE_LINE_ATTRIBUTE7"",'~'), NVL(""INTERFACE_LINE_ATTRIBUTE8"",'~'), NVL(""INTERFACE_LINE_ATTRIBUTE9"",'~'), NVL(""INTERFACE_LINE_ATTRIBUTE10"",'~'), NVL(""INTERFACE_LINE_ATTRIBUTE11"",'~'), NVL(""INTERFACE_LINE_ATTRIBUTE12"",'~'), NVL(""INTERFACE_LINE_ATTRIBUTE13"",'~'), NVL(""INTERFACE_LINE_ATTRIBUTE14"",'~'), NVL(""INTERFACE_LINE_ATTRIBUTE15"",'~')"
FUSION|RA_INTERFACE_LINES_U1|RA_INTERFACE_LINES_ALL|Unique|Default|INTERFACE_LINE_ID
FUSION|RA_INTERFACE_LINES_U2|RA_INTERFACE_LINES_ALL|Unique|Default|INTERFACE_LINE_GUID
FUSION|RA_INTERFACE_LINES_N11|RA_INTERFACE_LINES_ALL|Non Unique|RA_INTERFACE_LINES_N11|CONS_BILLING_STATUS_CODE, TRX_DATE
FUSION|JG_FSCL_TAX_AUTH_MSG_INT_N1|JG_FSCL_TAX_AUTH_MSG_INT|Non Unique|Default|FISCAL_DOC_KEY, FISCAL_DOC_EVENT_CODE
FUSION|JG_FSCL_TAX_AUTH_MSG_INT_N2|JG_FSCL_TAX_AUTH_MSG_INT|Non Unique|Default|LOAD_REQUEST_ID
FUSION|JG_FSCL_TAX_AUTH_MSG_INT_U1|JG_FSCL_TAX_AUTH_MSG_INT|Unique|Default|TAX_AUTHORITY_RETURN_MSG_ID
FUSION|IBY_VALIDATION_SETS_TL_PK|IBY_VALIDATION_SETS_TL|Unique|Default|VALIDATION_SET_CODE, LANGUAGE, ORA_SEED_SET1
FUSION|IBY_VALIDATION_SETS_TL_PK1|IBY_VALIDATION_SETS_TL|Unique|Default|VALIDATION_SET_CODE, LANGUAGE, ORA_SEED_SET2
FUSION|IBY_VALIDATION_SETS_TL_VSID_N1|IBY_VALIDATION_SETS_TL|Non Unique|Default|VALIDATION_SET_CODE
FUSION|JA_CN_VAT_LIMITS_PK|JA_CN_VAT_LIMITS|Unique|Default|VAT_LIMITATION_ID
FUSION|JA_CN_VAT_LIMITS_U1|JA_CN_VAT_LIMITS|Unique|Default|VAT_PARAM_ID, FP_TAX_REGISTRATION_NUMBER, INVOICE_TYPE
FUSION|FA_XLA_EXT_LINES_STG_GT_N1|FA_XLA_EXT_LINES_STG_GT|Non Unique|TRANSACTION_TYPE_CODE|
FUSION|FA_XLA_EXT_LINES_STG_GT_U1|FA_XLA_EXT_LINES_STG_GT|Unique|EVENT_ID, TRANSACTION_HEADER_ID|
FUSION|GL_JE_LINES_N1_|GL_JE_LINES_|Non Unique|Default|JE_HEADER_ID, JE_LINE_NUM, LAST_UPDATE_DATE
FUSION|GL_JE_LINES_U1_|GL_JE_LINES_|Unique|Default|LAST_UPDATE_DATE, LAST_UPDATED_BY, JE_HEADER_ID, JE_LINE_NUM
FUSION|AP_REPORTING_ENTITIES_N1|AP_REPORTING_ENTITIES_ALL|Non Unique|Default|"UPPER(""ENTITY_NAME""), ORG_ID"
FUSION|AP_REPORTING_ENTITIES_N2|AP_REPORTING_ENTITIES_ALL|Non Unique|Default|"UPPER(""TAX_IDENTIFICATION_NUM""), ORG_ID"
FUSION|AP_REPORTING_ENTITIES_U1|AP_REPORTING_ENTITIES_ALL|Unique|Default|ENTITY_NAME, ORG_ID
FUSION|AP_REPORTING_ENTITIES_U2|AP_REPORTING_ENTITIES_ALL|Unique|Default|TAX_IDENTIFICATION_NUM, ORG_ID
FUSION|AP_REPORTING_ENTITIES_U3|AP_REPORTING_ENTITIES_ALL|Unique|Default|TAX_ENTITY_ID
FUSION|IBY_BEPKEYS_N1|IBY_BEPKEYS|Non Unique|Default|BEPID
FUSION|IBY_BEPKEYS_N2|IBY_BEPKEYS|Non Unique|Default|OWNERID
FUSION|IBY_BEPKEYS_U1|IBY_BEPKEYS|Unique|Default|BEP_ACCOUNT_ID, ORA_SEED_SET1
FUSION|IBY_BEPKEYS_U11|IBY_BEPKEYS|Unique|Default|BEP_ACCOUNT_ID, ORA_SEED_SET2
FUSION|AR_CCID_BY_GL_ACCOUNTS_N1|AR_CCID_BY_GL_ACCOUNTS|Non Unique|Default|CODE_COMBINATION_ID
FUSION|XLA_TAB_ERRORS_GT_N1|XLA_TAB_ERRORS_GT|Non Unique|BASE_ROWID|
FUSION|EXM_EXCH_RATE_TOLERANCES_N1|EXM_EXCH_RATE_TOLERANCES|Non Unique|Default|EXCHANGE_RATE_ID
FUSION|EXM_EXCH_RATE_TOLERANCES_N2|EXM_EXCH_RATE_TOLERANCES|Non Unique|Default|EXCHANGE_RATE_ID, CURRENCY_CODE
FUSION|EXM_EXCH_RATE_TOLERANCES_PK|EXM_EXCH_RATE_TOLERANCES|Unique|Default|EXCHANGE_RATE_TOLERANCE_ID
FUSION|GL_LEDGER_SET_ASSIGNMENTS_N2|GL_LEDGER_SET_ASSIGNMENTS|Non Unique|Default|LEDGER_ID
FUSION|GL_LEDGER_SET_ASSIGNMENTS_U1|GL_LEDGER_SET_ASSIGNMENTS|Unique|Default|LEDGER_SET_ID, LEDGER_ID
FUSION|FLA_LEASES_INT_N1|FLA_LEASES_INT|Non Unique|FUSION_TS_INTERFACE|IMPORT_REQUEST_ID
FUSION|FLA_LEASES_INT_U1|FLA_LEASES_INT|Unique|FUSION_TS_INTERFACE|LOAD_REQUEST_ID, INTERFACE_LEASE_ID
FUSION|JL_BR_LOCAL_HOLIDAY_DATES_U1|JL_BR_LOCAL_HOLIDAY_DATES|Unique|FUSION_TS_TX_DATA|LOCAL_HOLIDAY_SET_ID, LOCAL_HOLIDAY_DATE
FUSION|GL_ACCTS_MAP_SEG23_GT_N1|GL_ACCTS_MAP_SEG23_GT|Non Unique|SOURCE_FLEX_VALUE|
FUSION|GL_ALLOC_RTP_N1_|GL_ALLOC_RTP_|Non Unique|Default|RTP_ID
FUSION|GL_ALLOC_RTP_U1_|GL_ALLOC_RTP_|Unique|Default|LAST_UPDATE_DATE, LAST_UPDATED_BY, RTP_ID
FUSION|IBY_FNDCPT_USER_EFT_PF_B_N1|IBY_FNDCPT_USER_EFT_PF_B|Non Unique|Default|BEP_ACCOUNT_ID
FUSION|IBY_FNDCPT_USER_EFT_PF_B_U1|IBY_FNDCPT_USER_EFT_PF_B|Unique|Default|USER_EFT_PROFILE_CODE, ORA_SEED_SET1
FUSION|IBY_FNDCPT_USER_EFT_PF_B_U11|IBY_FNDCPT_USER_EFT_PF_B|Unique|Default|USER_EFT_PROFILE_CODE, ORA_SEED_SET2
FUSION|AR_STATEMENT_LINE_CLUSTERS_N1|AR_STATEMENT_LINE_CLUSTERS|Non Unique|FUSION_TS_TX_DATA|LINE_CLUSTER_ID
FUSION|AR_STATEMENT_LINE_CLUSTERS_N2|AR_STATEMENT_LINE_CLUSTERS|Non Unique|FUSION_TS_TX_DATA|PAYMENT_SCHEDULE_SEQUENCE
FUSION|AR_STATEMENT_LINE_CLUSTERS_N3|AR_STATEMENT_LINE_CLUSTERS|Non Unique|FUSION_TS_TX_DATA|GENERAL_SEQUENCE
FUSION|JL_BR_AR_PAY_SCHED_AUX_N1|JL_BR_AR_PAY_SCHED_AUX|Non Unique|Default|BANK_ACCT_USE_ID, SELECT_ACCOUNT_ID
FUSION|JL_BR_AR_PAY_SCHED_AUX_U1|JL_BR_AR_PAY_SCHED_AUX|Unique|Default|PAYMENT_SCHEDULE_ID, LEGAL_ENTITY_ID, REMIT_TO_ADDRESS_SEQ_ID
FUSION|IBY_CREDITCARD_F1|IBY_CREDITCARD|Non Unique|Default|ADDRESSID
FUSION|IBY_CREDITCARD_F2|IBY_CREDITCARD|Non Unique|Default|CARD_OWNER_ID
FUSION|IBY_CREDITCARD_F3|IBY_CREDITCARD|Non Unique|Default|CARD_ISSUER_CODE
FUSION|IBY_CREDITCARD_F4|IBY_CREDITCARD|Non Unique|Default|CC_ISSUER_RANGE_ID
FUSION|IBY_CREDITCARD_F5|IBY_CREDITCARD|Non Unique|Default|CC_NUM_SEC_SEGMENT_ID
FUSION|IBY_CREDITCARD_N1|IBY_CREDITCARD|Non Unique|Default|CC_NUMBER_HASH1, CC_NUMBER_HASH2
FUSION|IBY_CREDITCARD_PK|IBY_CREDITCARD|Unique|Default|INSTRID
FUSION|FA_CATEGORY_BOOK_DEFAULTS_N1_|FA_CATEGORY_BOOK_DEFAULTS_|Non Unique|Default|CATEGORY_BOOK_DEFAULT_ID
FUSION|FA_CATEGORY_BOOK_DEFAULTS_U1_|FA_CATEGORY_BOOK_DEFAULTS_|Unique|Default|LAST_UPDATE_DATE, LAST_UPDATED_BY, CATEGORY_BOOK_DEFAULT_ID
FUSION|IEX_ASSIGNMENTSN1_|IEX_ASSIGNMENTS_|Non Unique|Default|ASSIGNMENT_ID, LAST_UPDATE_DATE
FUSION|IEX_ASSIGNMENTS_U1_|IEX_ASSIGNMENTS_|Unique|Default|LAST_UPDATE_DATE, LAST_UPDATED_BY, ASSIGNMENT_ID
FUSION|FUN_SPM_SQL_MASTER_U1|FUN_SPM_SQL_MASTER|Unique|DEFAULT|SQL_MASTER_ID, ORA_SEED_SET1
FUSION|FUN_SPM_SQL_MASTER_U11|FUN_SPM_SQL_MASTER|Unique|DEFAULT|SQL_MASTER_ID, ORA_SEED_SET2
FUSION|FUN_SPM_SQL_MASTER_U12|FUN_SPM_SQL_MASTER|Unique|DEFAULT|APPLICATION_ID, SQL_MASTER_CODE, ORA_SEED_SET2
FUSION|FUN_SPM_SQL_MASTER_U2|FUN_SPM_SQL_MASTER|Unique|DEFAULT|APPLICATION_ID, SQL_MASTER_CODE, ORA_SEED_SET1
FUSION|VRM_BILL_REV_RECON_HISTORY_N3|VRM_BILL_REV_RECON_HISTORY|Non Unique|Default|RECONCILIATION_REQUEST_ID
FUSION|VRM_BILL_REV_RECON_HIST_N1|VRM_BILL_REV_RECON_HISTORY|Non Unique|Default|PERIOD_NAME, LEDGER_ID, RECONCILIATION_STATUS
FUSION|VRM_BILL_REV_RECON_HIST_N2|VRM_BILL_REV_RECON_HISTORY|Non Unique|Default|"NVL(""DOC_LINE_ID_INT_1"",(-1)), NVL(""DOC_LINE_ID_INT_2"",(-1)), NVL(""DOC_LINE_ID_INT_3"",(-1)), NVL(""DOC_LINE_ID_INT_4"",(-1)), NVL(""DOC_LINE_ID_INT_5"",(-1)), NVL(""DOC_LINE_ID_CHAR_1"",'X'), NVL(""DOC_LINE_ID_CHAR_2"",'X'), NVL(""DOC_LINE_ID_CHAR_3"",'X'), NVL(""DOC_LINE_ID_CHAR_4"",'X'), NVL(""DOC_LINE_ID_CHAR_5"",'X'), DOCUMENT_TYPE_ID, SOURCE_SYSTEM"
FUSION|VRM_BILL_REV_RECON_HIST_U1|VRM_BILL_REV_RECON_HISTORY|Unique|Default|BILL_REV_RECON_HISTORY_ID
FUSION|VRM_BILL_REV_RECON_HIST_U2|VRM_BILL_REV_RECON_HISTORY|Unique|Default|DOCUMENT_LINE_ID, PERIOD_NAME
FUSION|JL_BR_AR_REC_MET_ACC_DTL_U1|JL_BR_AR_REC_MET_ACCTS_DTL_ALL|Unique|Default|REC_MET_ACCTS_DTL_ID
FUSION|JL_BR_AR_REC_MET_ACC_DTL_U2|JL_BR_AR_REC_MET_ACCTS_DTL_ALL|Unique|Default|BANK_ACCT_USE_ID, RECEIPT_METHOD_ID, ORG_ID
FUSION|FLA_RIGHTS_INT_N1|FLA_RIGHTS_INT|Non Unique|FUSION_TS_INTERFACE|INTERFACE_LEASE_ID, LOAD_REQUEST_ID
FUSION|FLA_RIGHTS_INT_U1|FLA_RIGHTS_INT|Unique|FUSION_TS_INTERFACE|LOAD_REQUEST_ID, INTERFACE_RIGHT_ID
FUSION|XLA_PRODUCT_RULES_B_U1|XLA_PRODUCT_RULES_B|Unique|FUSION_TS_TX_DATA|APPLICATION_ID, AMB_CONTEXT_CODE, PRODUCT_RULE_TYPE_CODE, PRODUCT_RULE_CODE, ORA_SEED_SET1
FUSION|XLA_PRODUCT_RULES_B_U11|XLA_PRODUCT_RULES_B|Unique|FUSION_TS_TX_DATA|APPLICATION_ID, AMB_CONTEXT_CODE, PRODUCT_RULE_TYPE_CODE, PRODUCT_RULE_CODE, ORA_SEED_SET2
FUSION|IBY_FNDCPT_USER_CC_PF_B_N1_|IBY_FNDCPT_USER_CC_PF_B_|Non Unique|Default|USER_CC_PROFILE_CODE
FUSION|IBY_FNDCPT_USER_CC_PF_B_UPC_U_|IBY_FNDCPT_USER_CC_PF_B_|Unique|Default|LAST_UPDATE_DATE, LAST_UPDATED_BY, USER_CC_PROFILE_CODE
FUSION|XLA_FSN_RVSL_DATA_GT_N1|XLA_FSN_RVSL_DATA_GT|Non Unique|PASS_NUM|
FUSION|CE_PAYMENT_DOCUMENTS_N1_|CE_PAYMENT_DOCUMENTS_|Non Unique|Default|PAYMENT_DOCUMENT_ID
FUSION|CE_PAYMENT_DOCUMENTS_U1_|CE_PAYMENT_DOCUMENTS_|Unique|Default|LAST_UPDATE_DATE, PAYMENT_DOCUMENT_ID
FUSION|FV_CFG_USSGL_ACCOUNTS_U1|FV_CFG_USSGL_ACCOUNTS|Unique|FUSION_TS_TX_DATA|USSGL_ACCOUNT_ID, ORA_SEED_SET1
FUSION|FV_CFG_USSGL_ACCOUNTS_U11|FV_CFG_USSGL_ACCOUNTS|Unique|FUSION_TS_TX_DATA|USSGL_ACCOUNT_ID, ORA_SEED_SET2
FUSION|FV_CFG_USSGL_ACCOUNTS_U2|FV_CFG_USSGL_ACCOUNTS|Unique|FUSION_TS_TX_DATA|USSGL_ACCOUNT, ORA_SEED_SET1
FUSION|FV_CFG_USSGL_ACCOUNTS_U21|FV_CFG_USSGL_ACCOUNTS|Unique|FUSION_TS_TX_DATA|USSGL_ACCOUNT, ORA_SEED_SET2
FUSION|FLA_ASSET_TEMPLATE_ACCOUNTSN1_|FLA_ASSET_TEMPLATE_ACCOUNTS_|Non Unique|Default|ACCOUNT_DETAIL_ID, LAST_UPDATE_DATE
FUSION|FLA_ASSET_TEMPLATE_ACCOUNTSU1_|FLA_ASSET_TEMPLATE_ACCOUNTS_|Unique|Default|LAST_UPDATE_DATE, LAST_UPDATED_BY, ACCOUNT_DETAIL_ID
FUSION|ZX_REP_CONTEXT_T_U1|ZX_REP_CONTEXT_T|Unique|Default|REP_CONTEXT_ID
FUSION|EXM_EXCH_RATE_TOLERANCESN1_|EXM_EXCH_RATE_TOLERANCES_|Non Unique|Default|EXCHANGE_RATE_TOLERANCE_ID, LAST_UPDATE_DATE
FUSION|EXM_EXCH_RATE_TOLERANCESN2_|EXM_EXCH_RATE_TOLERANCES_|Non Unique|Default|EXCHANGE_RATE_ID, LAST_UPDATE_DATE
FUSION|EXM_EXCH_RATE_TOLERANCESN3_|EXM_EXCH_RATE_TOLERANCES_|Non Unique|Default|EXCHANGE_RATE_ID, CURRENCY_CODE, LAST_UPDATE_DATE
FUSION|EXM_EXCH_RATE_TOLERANCESPK_|EXM_EXCH_RATE_TOLERANCES_|Unique|Default|LAST_UPDATE_DATE, LAST_UPDATED_BY, EXCHANGE_RATE_TOLERANCE_ID
FUSION|FA_ITC_RECAPTURE_RATES_U1|FA_ITC_RECAPTURE_RATES|Unique|Default|ITC_RECAPTURE_ID
FUSION|FUN_DS_DATAROLES_UPG_AUD_U1|FUN_DS_DATA_ROLES_UPG_AUDIT|Unique|Default|DATA_ROLE_UPG_ID
FUSION|FUN_DS_DATAROLES_UPG_AUD_U2|FUN_DS_DATA_ROLES_UPG_AUDIT|Unique|Default|DATA_ROLE_NAME
FUSION|CE_STMT_HDR_TOT_AVBTY_INT_U1|CE_STMT_HDR_TOT_AVBTY_INT|Unique|Default|STMT_HDR_TOTALS_AVBTY_ID
FUSION|GL_ESSBASE_DAILY_BAL_DELTA_U1|GL_ESSBASE_DAILY_BAL_DELTA|Unique|Default|DELTA_RUN_ID, LEDGER_ID, CODE_COMBINATION_ID, PERIOD_NAME, CURRENCY_CODE, CURRENCY_TYPE, CONVERTED_FROM_CURRENCY, FIX_TYPE_CODE
FUSION|VRM_DOCUMENT_DATA_OBJECTS_N1|VRM_DOCUMENT_DATA_OBJECTS|Non Unique|FUSION_TS_SEED|DOCUMENT_TYPE_ID, OBJECT_NAME
FUSION|VRM_DOCUMENT_DATA_OBJECTS_U1|VRM_DOCUMENT_DATA_OBJECTS|Unique|FUSION_TS_SEED|DATA_OBJECT_ID, ORA_SEED_SET1
FUSION|VRM_DOCUMENT_DATA_OBJECTS_U11|VRM_DOCUMENT_DATA_OBJECTS|Unique|FUSION_TS_SEED|DATA_OBJECT_ID, ORA_SEED_SET2
FUSION|XLA_TAB_ACCT_DEFS_B_U1|XLA_TAB_ACCT_DEFS_B|Unique|FUSION_TS_TX_DATA|APPLICATION_ID, AMB_CONTEXT_CODE, ACCOUNT_DEFINITION_TYPE_CODE, ACCOUNT_DEFINITION_CODE, ORA_SEED_SET1
FUSION|XLA_TAB_ACCT_DEFS_B_U11|XLA_TAB_ACCT_DEFS_B|Unique|FUSION_TS_TX_DATA|APPLICATION_ID, AMB_CONTEXT_CODE, ACCOUNT_DEFINITION_TYPE_CODE, ACCOUNT_DEFINITION_CODE, ORA_SEED_SET2
FUSION|ZX_PTNR_TAX_LINES_INT_N1|ZX_PTNR_TAX_LINES_INT|Non Unique|Default|LOAD_REQUEST_ID
FUSION|ZX_PTNR_TAX_LINES_INT_U1|ZX_PTNR_TAX_LINES_INT|Unique|Default|LINES_DET_FACTOR_ID, TAX_REGIME_CODE, TAX, TAX_APPORTIONMENT_LINE_NUMBER, LOAD_REQUEST_ID
FUSION|GL_REVALUATIONS_N1_|GL_REVALUATIONS_|Non Unique|Default|REVALUATION_ID
FUSION|GL_REVALUATIONS_U1_|GL_REVALUATIONS_|Unique|Default|LAST_UPDATE_DATE, LAST_UPDATED_BY, REVALUATION_ID
FUSION|FA_LEASE_SCHEDULE_ITEMS_INT_U1|FA_LEASE_SCHEDULE_ITEMS_INT|Unique|Default|LEASE_SCH_ITEMS_INTERFACE_ID
FUSION|FA_LEASE_SCH_ITEMS_INT_N1|FA_LEASE_SCHEDULE_ITEMS_INT|Non Unique|Default|LEASE_SCH_INTERFACE_ID, LEASE_BOOKS_INTERFACE_ID, LEASE_INTERFACE_ID
FUSION|FUN_INTERCO_ORGANIZATIONS_N1_|FUN_INTERCO_ORGANIZATIONS_|Non Unique|Default|INTERCO_ORG_ID
FUSION|FUN_INTERCO_ORGANIZATIONS_U1_|FUN_INTERCO_ORGANIZATIONS_|Unique|Default|LAST_UPDATE_DATE, LAST_UPDATED_BY, INTERCO_ORG_ID
FUSION|CE_PAYMENT_INSTRUMENTS_N1|CE_PAYMENT_INSTRUMENTS|Non Unique|Default|BANK_ID
FUSION|CE_PAYMENT_INSTRUMENTS_N2|CE_PAYMENT_INSTRUMENTS|Non Unique|Default|PAYMENT_INSTRUMENT_ALIAS
FUSION|CE_PAYMENT_INSTRUMENTS_U1|CE_PAYMENT_INSTRUMENTS|Unique|Default|PAYMENT_INSTRUMENT_ID
FUSION|CE_STMT_BALANCES_N1|CE_STMT_BALANCES|Non Unique|CE_STMT_BALANCES_N1|BANK_ACCOUNT_ID, BALANCE_CODE
FUSION|CE_STMT_BALANCES_U1|CE_STMT_BALANCES|Unique|Default|STMT_BALANCE_ID
