OWNER|FK_NAME|SRC_TABLE|SRC_COLUMN|TGT_TABLE|TGT_COLUMN|POSITION
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|ORIG_SYSTEM_BILL_CONTACT_ID|hz_cust_account_roles|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|LEGAL_ENTITY_ID|xle_entity_profiles|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|ORIG_SYS_SHIP_PARTY_ID|hz_parties|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|ORIG_SYS_SOLD_PARTY_ID|hz_parties|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|ORIG_SYS_SHIP_PARTY_SITE_ID|hz_party_sites|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|DOCUMENT_TYPE_ID|vrm_source_doc_types_b|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|RECURRING_BILL_PLAN_ID|ra_recurring_bill_plans|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|RECURRING_BILL_PLAN_LINE_ID|ra_recurring_bill_plan_lines|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|CONS_BILLING_SET_ID|AR_CONS_BILLING_SETS_ALL|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|ORIG_SYSTEM_BILL_CUSTOMER_ID|hz_cust_accounts|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|ORIG_SYSTEM_SHIP_ADDRESS_ID|hz_cust_acct_sites_all|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|ORIG_SYSTEM_SHIP_CONTACT_ID|hz_cust_account_roles|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|ORIG_SYSTEM_SHIP_CUSTOMER_ID|hz_cust_accounts|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|PREPAY_CUSTOMER_TRX_ID|ra_customer_trx_all|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|PREPAY_CUSTOMER_TRX_LINE_ID|ra_customer_trx_lines_all|ID|1
FUSION|IBY_VALIDATION_SETS_TL|IBY_VALIDATION_SETS_TL|VALIDATION_SET_CODE|iby_validation_sets_b|ID|1
FUSION|JA_CN_VAT_LIMITS|JA_CN_VAT_LIMITS|VAT_PARAM_ID|ja_cn_vat_param|ID|1
FUSION|ap_reporting_entity_lines_all|AP_REPORTING_ENTITIES_ALL|TAX_ENTITY_ID|ap_reporting_entities_all|ID|1
FUSION|ap_1096_data_all|AP_REPORTING_ENTITIES_ALL|TAX_ENTITY_ID|ap_reporting_entities_all|ID|1
FUSION|IBY_BEPKEYS|IBY_BEPKEYS|BEPID|iby_bepinfo|ID|1
FUSION|iby_fndcpt_user_eft_pf_b|IBY_BEPKEYS|BEP_ACCOUNT_ID|iby_bepkeys|ID|1
FUSION|iby_digital_payment_accounts|IBY_BEPKEYS|BEP_ACCOUNT_ID|iby_bepkeys|ID|1
FUSION|iby_fndcpt_user_cc_pf_b|IBY_BEPKEYS|BEP_ACCOUNT_ID|iby_bepkeys|ID|1
FUSION|iby_bep_acct_opt_vals|IBY_BEPKEYS|BEP_ACCOUNT_ID|iby_bepkeys|ID|1
FUSION|iby_default_bep|IBY_BEPKEYS|BEP_ACCOUNT_ID|iby_bepkeys|ID|1
FUSION|iby_ext_bank_acct_change_hist|IBY_BEPKEYS|PAYMENT_SYSTEM_ACCOUNT_ID|iby_bepkeys|ID|1
FUSION|iby_fndcpt_user_dc_pf_b|IBY_BEPKEYS|BEP_ACCOUNT_ID|iby_bepkeys|ID|1
FUSION|iby_acct_pmt_profiles_b|IBY_BEPKEYS|BEP_ACCOUNT_ID|iby_bepkeys|ID|1
FUSION|iby_vcard_programs_b|IBY_BEPKEYS|BEP_ACCOUNT_ID|iby_bepkeys|ID|1
FUSION|EXM_EXCH_RATE_TOLERANCES|EXM_EXCH_RATE_TOLERANCES|EXCHANGE_RATE_ID|exm_exch_rate_options|ID|1
FUSION|GL_LEDGER_SET_ASSIGNMENTS|GL_LEDGER_SET_ASSIGNMENTS|LEDGER_SET_ID|gl_ledgers|ID|1
FUSION|GL_LEDGER_SET_ASSIGNMENTS|GL_LEDGER_SET_ASSIGNMENTS|LEDGER_ID|gl_ledgers|ID|1
FUSION|JL_BR_LOCAL_HOLIDAY_DATES|JL_BR_LOCAL_HOLIDAY_DATES|LOCAL_HOLIDAY_SET_ID|jl_br_local_holiday_sets|ID|1
